acc	GO_name	systematic_id	symbol	gene_product_description	evidence_code	source	assigned_by
GO:0005965	protein farnesyltransferase complex	SPAC17G6.04c	cpp1	protein farnesyltransferase beta subunit Cpp1	IPI	PMID:10617635	PomBase
GO:0005965	protein farnesyltransferase complex	SPAPB1A10.04c	cwp1	geranylgeranyltransferase I and farnesyltransferase alpha subunit Cwp1	IBA	GO_REF:0000033	GO_Central
GO:0005968	Rab-protein geranylgeranyltransferase complex	SPAC167.02	ptb1	geranylgeranyltransferase II beta subunit Ptb1	IBA	GO_REF:0000033	GO_Central
GO:0005968	Rab-protein geranylgeranyltransferase complex	SPBC15C4.03	mrs6	Rab geranylgeranyltransferase escort protein Mrs6	IBA	GO_REF:0000033	GO_Central
GO:0005968	Rab-protein geranylgeranyltransferase complex	SPCC1620.05	bet4	Rab geranylgeranyltransferase alpha subunit Bet4	IBA	GO_REF:0000033	GO_Central
GO:0005971	ribonucleoside-diphosphate reductase complex	SPAC1F7.05	cdc22	ribonucleoside reductase large subunit Cdc22	IPI	PMID:24652833	PomBase
GO:0005971	ribonucleoside-diphosphate reductase complex	SPBC25D12.04	suc22	ribonucleotide reductase small subunit Suc22	IPI	PMID:24652833	PomBase
GO:0008180	COP9 signalosome	SPAC1687.13c	csn5	COP9/signalosome complex protease subunit Csn5	IDA	PMID:11854407	PomBase
GO:0008180	COP9 signalosome	SPAC1952.12c	csn71	COP9/signalosome complex subunit 7a	IBA	GO_REF:0000033	GO_Central
GO:0008180	COP9 signalosome	SPAC222.16c	csn3	COP9/signalosome complex subunit Csn3	IBA	GO_REF:0000033	GO_Central
GO:0008180	COP9 signalosome	SPAC22A12.03c	csn4	COP9/signalosome complex subunit Csn4	IBA	GO_REF:0000033	GO_Central
GO:0008180	COP9 signalosome	SPAC821.05	tif308	translation initiation factor eIF3h (p40)	ISS	GO_REF:0000024	PomBase
GO:0008180	COP9 signalosome	SPAPB17E12.04c	csn2	COP9/signalosome complex subunit Csn2	IBA	GO_REF:0000033	GO_Central
GO:0008180	COP9 signalosome	SPBC17D11.01	nep1	NEDD8 protease Nep1	IDA	PMID:15769255	PomBase
GO:0008180	COP9 signalosome	SPBC215.03c	csn1	COP9/signalosome complex subunit Csn1	IBA	GO_REF:0000033	GO_Central
GO:0008250	oligosaccharyltransferase complex	SPAC27F1.07	ost1	oligosaccharyltransferase complex alpha subunit, Ost1	IBA	GO_REF:0000033	GO_Central
GO:0008250	oligosaccharyltransferase complex	SPAC6F6.05	ost2	oligosaccharyltransferase complex epsilon subunit, Ost2	IBA	GO_REF:0000033	GO_Central
GO:0008250	oligosaccharyltransferase complex	SPAC7D4.15c	ost4	oligosaccharyltransferase complex subunit, Ost4	ISO	GO_REF:0000024	PomBase
GO:0008250	oligosaccharyltransferase complex	SPAPB17E12.11	ost3	oligosaccharyltransferase complex gamma subunit, Ost3	IBA	GO_REF:0000033	GO_Central
GO:0008250	oligosaccharyltransferase complex	SPBC1271.02	stt3	oligosaccharyltransferase complex, dolichyl-diphosphooligosaccharide-protein glycotransferase catalytic subunit, Stt3	IGI	PMID:10234787	PomBase
GO:0008250	oligosaccharyltransferase complex	SPCC18.19c	ost5	oligosaccharyltransferase complex zeta subunit, Ost5	ISO	GO_REF:0000024	PomBase
GO:0008250	oligosaccharyltransferase complex	SPCC338.15	wbp1	oligosaccharyltransferase complex beta subunit, Wbp1	IBA	GO_REF:0000033	GO_Central
GO:0008250	oligosaccharyltransferase complex	SPCC553.06	swp1	oligosaccharyltransferase compex delta subunit, Swp1	IBA	GO_REF:0000033	GO_Central
GO:0008275	gamma-tubulin small complex	SPAC9G1.15c	mzt1	mitotic spindle organizing protein Mzt1	IDA	PMID:23885124	PomBase
GO:0008275	gamma-tubulin small complex	SPAC9G1.15c	mzt1	mitotic spindle organizing protein Mzt1	IPI	PMID:24006493	PomBase
GO:0008275	gamma-tubulin small complex	SPBC32F12.04	gtb1	gamma-tubulin Gtb1	IDA	PMID:24006493	PomBase
GO:0008275	gamma-tubulin small complex	SPBC365.15	alp4	gamma tubulin complex GCP2 subunit Alp4	IDA	PMID:24006493	PomBase
GO:0008275	gamma-tubulin small complex	SPBC428.20c	alp6	gamma tubulin complex GCP3 subunit Alp6	IDA	PMID:24006493	PomBase
GO:0008290	F-actin capping protein complex	SPAC12B10.07	acp1	F-actin capping protein alpha subunit	IDA	PMID:15743909,PMID:16866873	PomBase
GO:0008290	F-actin capping protein complex	SPAC631.01c	acp2	F-actin capping protein beta subunit Acp2	IDA	PMID:15743909,PMID:16866873	PomBase
GO:0008540	proteasome regulatory particle, base subcomplex	SPAC3A11.12c	rpt5	19S proteasome base subcomplex ATPase subunit Rpt5	IDA	PMID:21098295	PomBase
GO:0008540	proteasome regulatory particle, base subcomplex	SPAC637.10c	rpn10	19S proteasome regulatory subunit Rpn10	IMP	PMID:22906049	PomBase
GO:0008540	proteasome regulatory particle, base subcomplex	SPBC16C6.07c	rpt1	19S proteasome base subcomplex ATPase subunit Rpt1	IDA	PMID:21098295	PomBase
GO:0008540	proteasome regulatory particle, base subcomplex	SPBC17D11.07c	rpn2	19S proteasome regulatory subunit Rpn2	IDA	PMID:21098295	PomBase
GO:0008540	proteasome regulatory particle, base subcomplex	SPBC23G7.12c	rpt6	19S proteasome base subcomplex ATPase subunit Rpt6	IDA	PMID:21098295	PomBase
GO:0008540	proteasome regulatory particle, base subcomplex	SPBC4.07c	rpt2	19S proteasome base subcomplex ATPase subunit Rpt2	IDA	PMID:21098295	PomBase
GO:0008540	proteasome regulatory particle, base subcomplex	SPBP19A11.03c	mts4	19S proteasome regulatory subunit Rpn1/Mts4	IDA	PMID:21098295	PomBase
GO:0008540	proteasome regulatory particle, base subcomplex	SPCC1682.16	rpt4	19S proteasome base subcomplex ATPase subunit Rpt4	IDA	PMID:21098295	PomBase
GO:0008540	proteasome regulatory particle, base subcomplex	SPCC576.10c	rpt3	19S proteasome base subcomplex ATPase subunit Rpt3	IDA	PMID:21098295	PomBase
GO:0008541	proteasome regulatory particle, lid subcomplex	SPAC1420.03	rpn501	19S proteasome regulatory subunit Rpn501	IDA	PMID:21098295	PomBase
GO:0008541	proteasome regulatory particle, lid subcomplex	SPAC23G3.11	rpn6	19S proteasome regulatory subunit Rpn6	IDA	PMID:21098295	PomBase
GO:0008541	proteasome regulatory particle, lid subcomplex	SPAC31G5.13	rpn11	19S proteasome regulatory subunit, ubiquitin-specific protease subunit Rpn11	IDA	PMID:21098295	PomBase
GO:0008541	proteasome regulatory particle, lid subcomplex	SPAC3G6.02	dss1	proteasome receptor/ubiquitin ligase adaptor Dss1	IDA	PMID:16149916	PomBase
GO:0008541	proteasome regulatory particle, lid subcomplex	SPAC3G6.02	dss1	proteasome receptor/ubiquitin ligase adaptor Dss1	IPI	PMID:25306921	PomBase
GO:0008541	proteasome regulatory particle, lid subcomplex	SPAC607.05	rpn9	19S proteasome regulatory subunit Rpn9	IDA	PMID:21098295	PomBase
GO:0008541	proteasome regulatory particle, lid subcomplex	SPAC637.10c	rpn10	19S proteasome regulatory subunit Rpn10	IDA	PMID:21098295	PomBase
GO:0008541	proteasome regulatory particle, lid subcomplex	SPAPB8E5.02c	rpn502	19S proteasome regulatory subunit Rpn502	IDA	PMID:21098295	PomBase
GO:0008541	proteasome regulatory particle, lid subcomplex	SPBC119.01	rpn3	19S proteasome regulatory subunit Rpn3	IDA	PMID:21098295	PomBase
GO:0008541	proteasome regulatory particle, lid subcomplex	SPBC16G5.01	rpn12	19S proteasome regulatory subunit Rpn12	IDA	PMID:21098295	PomBase
GO:0008541	proteasome regulatory particle, lid subcomplex	SPBC342.04	rpn1301	19S proteasome regulatory subunit Rpn13a	IDA	PMID:21098295	PomBase
GO:0008541	proteasome regulatory particle, lid subcomplex	SPBC582.07c	rpn7	19S proteasome regulatory subunit Rpn7	IDA	PMID:21098295	PomBase
GO:0008541	proteasome regulatory particle, lid subcomplex	SPCC1682.10	rpn8	19S proteasome regulatory subunit Rpn8	IDA	PMID:21098295	PomBase
GO:0008541	proteasome regulatory particle, lid subcomplex	SPCC16A11.16c	rpn1302	19S proteasome regulatory subunit Rpn13b	IDA	PMID:21098295	PomBase
GO:0008622	epsilon DNA polymerase complex	SPBC25H2.13c	cdc20	DNA polymerase epsilon catalytic subunit Pol2	ISO	GO_REF:0000024	PomBase
GO:0008622	epsilon DNA polymerase complex	SPBC3D6.09	dpb4	DNA polymerase epsilon subunit Dpb4	IPI	PMID:15388803	PomBase
GO:0008622	epsilon DNA polymerase complex	SPBP8B7.14c	dpb2	DNA polymerase epsilon catalytic subunit B, Dpb2	ISO	GO_REF:0000024	PomBase
GO:0008622	epsilon DNA polymerase complex	SPCC16C4.22	dpb3	DNA polymerase epsilon Dpb3	IPI	PMID:29109278	PomBase
GO:0009328	phenylalanine-tRNA ligase complex	SPAC23A1.12c	frs1	cytoplasmic phenylalanine-tRNA ligase beta subunit Frs1	IBA	GO_REF:0000033	GO_Central
GO:0009328	phenylalanine-tRNA ligase complex	SPAC3G9.06	frs2	cytoplasmic phenylalanine-tRNA ligase alpha subunit Frs2	IBA	GO_REF:0000033	GO_Central
GO:0009337	sulfite reductase complex (NADPH)	SPAC10F6.01c	sir1	sulfite reductase beta subunit Sir1	ISO	GO_REF:0000024	PomBase
GO:0009337	sulfite reductase complex (NADPH)	SPCC584.01c	met10	sulfite reductase NADPH flavoprotein subunit	ISO	GO_REF:0000024	PomBase
GO:0009349	riboflavin synthase complex	SPBC409.13	rib4	6,7-dimethyl-8-ribityllumazine synthase	IEA	GO_REF:0000002	InterPro
GO:0009361	succinate-CoA ligase complex (ADP-forming)	SPAC16E8.17c	sca1	succinate-CoA ligase alpha subunit Sca1	IBA	GO_REF:0000033	GO_Central
GO:0009365	protein histidine kinase complex	SPAC27E2.09	mak2	phosphorelay sensor kinase Mak2	IDA	PMID:20919928	PomBase
GO:0009365	protein histidine kinase complex	SPCC74.06	mak3	phosphorelay sensor kinase Mak3	IDA	PMID:20919928	PomBase
GO:0016035	zeta DNA polymerase complex	SPAC688.10	rev3	mitochondrial DNA polymerase, zeta catalytic subunit Rev3	IBA	GO_REF:0000033	GO_Central
GO:0016035	zeta DNA polymerase complex	SPBC12D12.09	rev7	mitochondrial DNA polymerase, zeta subunit Rev7	IBA	GO_REF:0000033	GO_Central
GO:0016272	prefoldin complex	SPAC227.05	pfd4	prefoldin subunit Pfd4	IBA	GO_REF:0000033	GO_Central
GO:0016272	prefoldin complex	SPAC227.10	pfd2	prefoldin subunit Pfd2	ISO	GO_REF:0000024	PomBase
GO:0016272	prefoldin complex	SPAC3A11.13	pfd6	prefoldin subunit Pfd6	IBA	GO_REF:0000033	GO_Central
GO:0016272	prefoldin complex	SPAC3H8.07c	pfd3	prefoldin subunit Pfd3	IBA	GO_REF:0000033	GO_Central
GO:0016272	prefoldin complex	SPBC1D7.01	pfd1	prefoldin subunit Pfd1	ISO	GO_REF:0000024	PomBase
GO:0016272	prefoldin complex	SPBC215.02	pfd5	prefoldin subunit Pfd5	IBA	GO_REF:0000033	GO_Central
GO:0016281	eukaryotic translation initiation factor 4F complex	SPAC1006.07	tif1	translation initiation factor eIF4A tif1	ISO	GO_REF:0000024	PomBase
GO:0016281	eukaryotic translation initiation factor 4F complex	SPAC16E8.15	tif45	translation initiation factor eIF4E, 4F complex subunit	IBA	GO_REF:0000033	GO_Central
GO:0016281	eukaryotic translation initiation factor 4F complex	SPAC17C9.03	tif471	translation initiation factor eIF4G	IBA	GO_REF:0000033	GO_Central
GO:0016281	eukaryotic translation initiation factor 4F complex	SPBC1709.18	tif452	translation initiation factor eIF4E, 4F complex E subunit isoform 2, stress response factor	IBA	GO_REF:0000033	GO_Central
GO:0016282	eukaryotic 43S preinitiation complex	SPAC1751.03	tif313	translation initiation factor eIF3m	IDA	PMID:19061185	PomBase
GO:0016282	eukaryotic 43S preinitiation complex	SPAC25G10.08	tif302	translation initiation factor eIF3b (p84)	IDA	PMID:19061185	PomBase
GO:0016282	eukaryotic 43S preinitiation complex	SPAC30C2.04	asc1	cofactor for cytoplasmic methionyl-and glutamyl-tRNA synthetases Asc1	IDA	PMID:31285271	PomBase
GO:0016282	eukaryotic 43S preinitiation complex	SPAC3A12.13c	tif310	translation initiation factor eIF3j (p35)	ISO	GO_REF:0000024	PomBase
GO:0016282	eukaryotic 43S preinitiation complex	SPAC4A8.16c	tif303	translation initiation factor eIF3c	IDA	PMID:19061185	PomBase
GO:0016282	eukaryotic 43S preinitiation complex	SPAC4D7.05	sum1	translation initiation factor eIF3i	IDA	PMID:19061185	PomBase
GO:0016282	eukaryotic 43S preinitiation complex	SPAC4D7.05	sum1	translation initiation factor eIF3i	IPI	PMID:12006658	PomBase
GO:0016282	eukaryotic 43S preinitiation complex	SPAC637.07	moe1	translation initiation factor eIF3d	IDA	PMID:19061185	PomBase
GO:0016282	eukaryotic 43S preinitiation complex	SPAC821.05	tif308	translation initiation factor eIF3h (p40)	IDA	PMID:19061185	PomBase
GO:0016282	eukaryotic 43S preinitiation complex	SPBC17D11.05	tif301	translation initiation factor eIF3a	IDA	PMID:19061185	PomBase
GO:0016282	eukaryotic 43S preinitiation complex	SPBC18H10.03	tif307	translation initiation factor eIF3g	IDA	PMID:19061185	PomBase
GO:0016282	eukaryotic 43S preinitiation complex	SPBC23G7.05	sui1	translation initiation factor eIF1	IBA	GO_REF:0000033	GO_Central
GO:0016282	eukaryotic 43S preinitiation complex	SPBC4C3.07	tif306	translation initiation factor eIF3f	IDA	PMID:19061185	PomBase
GO:0016282	eukaryotic 43S preinitiation complex	SPBC646.09c	int6	translation initiation factor eIF3e	IDA	PMID:11071923,PMID:19061185	PomBase
GO:0016460	myosin II complex	SPAC4A8.05c	myp2	myosin II heavy chain Myo3	IBA	GO_REF:0000033	GO_Central
GO:0016460	myosin II complex	SPAC926.03	rlc1	myosin II regulatory light chain Rlc1	IPI	PMID:15504913	PomBase
GO:0016460	myosin II complex	SPAP8A3.08	cdc4	myosin II essential light chain	IDA	PMID:10364209,PMID:15504913	PomBase
GO:0016460	myosin II complex	SPAP8A3.08	cdc4	myosin II essential light chain	IPI	PMID:15504913	PomBase
GO:0016460	myosin II complex	SPCC645.05c	myo2	myosin II heavy chain	IDA	PMID:10364209,PMID:15504913	PomBase
GO:0016514	SWI/SNF complex	SPAC1071.06	arp9	SWI/SNF and RSC complex subunit Arp9	IDA	PMID:18622392	PomBase
GO:0016514	SWI/SNF complex	SPAC17G6.10	ssr1	SWI/SNF and RSC complex subunit Ssr1	IDA	PMID:18622392	PomBase
GO:0016514	SWI/SNF complex	SPAC22H12.02	tfg3	TFIID, TFIIF, Ino80, SWI/SNF, and NuA4 complex YEATS family subunit Tfg3	IDA	PMID:18622392	PomBase
GO:0016514	SWI/SNF complex	SPAC23D3.09	arp42	SWI/SNF and RSC complex subunit Arp42	IDA	PMID:18622392	PomBase
GO:0016514	SWI/SNF complex	SPAC23G3.07c	snf30	SWI/SNF complex subunit Snf30	IDA	PMID:18622392	PomBase
GO:0016514	SWI/SNF complex	SPAC23G3.10c	ssr3	SWI/SNF and RSC complex subunit Ssr3	IDA	PMID:18622392	PomBase
GO:0016514	SWI/SNF complex	SPAC23H3.10	ssr2	SWI/SNF and RSC complex subunit Ssr2	IDA	PMID:18622392	PomBase
GO:0016514	SWI/SNF complex	SPAC2F7.08c	snf5	SWI/SNF complex subunit Snf5	IDA	PMID:18622392	PomBase
GO:0016514	SWI/SNF complex	SPBC26H8.09c	snf59	SWI/SNF complex subunit Snf59	IDA	PMID:18622392	PomBase
GO:0016514	SWI/SNF complex	SPBC30B4.04c	sol1	SWI/SNF complex subunit Sol1	IDA	PMID:17508131,PMID:18622392	PomBase
GO:0016514	SWI/SNF complex	SPBP23A10.05	ssr4	SWI/SNF and RSC complex subunit Ssr4	IDA	PMID:18622392	PomBase
GO:0016514	SWI/SNF complex	SPCC1620.14c	snf22	SWI/SNF ATP-dependent chromatin remodeler Snf22	IDA	PMID:18622392	PomBase
GO:0016586	RSC-type complex	SPAC1071.06	arp9	SWI/SNF and RSC complex subunit Arp9	IDA	PMID:18622392	PomBase
GO:0016586	RSC-type complex	SPAC1250.01	snf21	RSC-type complex ATPase Snf21	IDA	PMID:18622392	PomBase
GO:0016586	RSC-type complex	SPAC17G6.10	ssr1	SWI/SNF and RSC complex subunit Ssr1	IDA	PMID:18622392	PomBase
GO:0016586	RSC-type complex	SPAC1F3.07c	rsc58	RSC complex subunit Rsc58	IDA	PMID:18622392	PomBase
GO:0016586	RSC-type complex	SPAC23D3.09	arp42	SWI/SNF and RSC complex subunit Arp42	IDA	PMID:18622392	PomBase
GO:0016586	RSC-type complex	SPAC23G3.10c	ssr3	SWI/SNF and RSC complex subunit Ssr3	IDA	PMID:18622392	PomBase
GO:0016586	RSC-type complex	SPAC23H3.10	ssr2	SWI/SNF and RSC complex subunit Ssr2	IDA	PMID:18622392	PomBase
GO:0016586	RSC-type complex	SPBC1703.02	rsc9	RSC complex subunit Rsc9	IDA	PMID:18622392	PomBase
GO:0016586	RSC-type complex	SPBC1734.15	rsc4	RSC complex bromodomain subunit Rsc4	IDA	PMID:18622392	PomBase
GO:0016586	RSC-type complex	SPBC4B4.03	rsc1	RSC complex bromodomain subunit Rsc1	IDA	PMID:18622392	PomBase
GO:0016586	RSC-type complex	SPBP23A10.05	ssr4	SWI/SNF and RSC complex subunit Ssr4	IDA	PMID:18622392	PomBase
GO:0016586	RSC-type complex	SPCC1281.05	rsc7	RSC complex subunit Rsc7	IDA	PMID:18622392	PomBase
GO:0016586	RSC-type complex	SPCC16A11.14	sfh1	RSC complex subunit Sfh1	IDA	PMID:18622392	PomBase
GO:0016591	RNA polymerase II, holoenzyme	SPAC1B3.12c	rpb10	DNA-directed RNA polymerase I, II, and III subunit Rpb10	EXP	PMID:9642054	PomBase
GO:0016591	RNA polymerase II, holoenzyme	SPAC23C4.15	rpb5	DNA-directed RNA polymerase I, II and III subunit Rpb5	EXP	PMID:10648788,PMID:9642054	PomBase
GO:0016591	RNA polymerase II, holoenzyme	SPAC23G3.01	rpb2	DNA-directed RNA polymerase II complex subunit Rpb2	EXP	PMID:10648788,PMID:9642054	PomBase
GO:0016591	RNA polymerase II, holoenzyme	SPAC3A12.07	rpb11	DNA-directed RNA polymerase II complex subunit Rpb11	EXP	PMID:10648788,PMID:9642054	PomBase
GO:0016591	RNA polymerase II, holoenzyme	SPACUNK4.06c	rpb7	DNA-directed RNA polymerase complex II subunit Rpb7	EXP	PMID:10648788,PMID:9642054	PomBase
GO:0016591	RNA polymerase II, holoenzyme	SPAPYUG7.04c	rpb9	DNA-directed RNA polymerase II complex TFIIS subunit Rpb9	EXP	PMID:10648788	PomBase
GO:0016591	RNA polymerase II, holoenzyme	SPBC14C8.12	rpb8	DNA-directed RNA polymerase I, II and III subunit Rpb8	EXP	PMID:10648788,PMID:9642054	PomBase
GO:0016591	RNA polymerase II, holoenzyme	SPBC28F2.12	rpb1	DNA-directed RNA polymerase II complex large subunit Rpb1	EXP	PMID:10648788,PMID:9642054	PomBase
GO:0016591	RNA polymerase II, holoenzyme	SPBC337.14	rpb4	DNA-directed RNA polymerase II complex subunit Rpb4	EXP	PMID:10648788	PomBase
GO:0016591	RNA polymerase II, holoenzyme	SPCC1020.04c	rpb6	DNA-directed RNA polymerase I, II and III subunit Rpb6	EXP	PMID:10648788,PMID:9642054	PomBase
GO:0016591	RNA polymerase II, holoenzyme	SPCC1442.10c	rpb3	DNA-directed RNA polymerase II complex subunit Rpb3	EXP	PMID:10648788,PMID:9642054	PomBase
GO:0016592	mediator complex	SPAC1002.15c	med6	mediator complex subunit Med6	IDA	PMID:10625684,PMID:28467824	PomBase
GO:0016592	mediator complex	SPAC17C9.05c	pmc3	mediator complex subunit Med27	IDA	PMID:10625684	PomBase
GO:0016592	mediator complex	SPAC17G8.05	med20	mediator complex subunit Med20	IDA	PMID:18310102,PMID:28467824	PomBase
GO:0016592	mediator complex	SPAC23H4.17c	srb10	mediator complex cyclin-dependent protein kinase subunit Srb10	EXP	PMID:22451489	PomBase
GO:0016592	mediator complex	SPAC23H4.17c	srb10	mediator complex cyclin-dependent protein kinase subunit Srb10	IPI	PMID:12738880	PomBase
GO:0016592	mediator complex	SPAC24C9.04	med9	mediator complex subunit Med9	IDA	PMID:28467824	PomBase
GO:0016592	mediator complex	SPAC29A4.07	srb6	mediator complex subunit Med22	IDA	PMID:10625684,PMID:28467824	PomBase
GO:0016592	mediator complex	SPAC2F7.04	med1	mediator complex subunit Med1	IDA	PMID:10625684	PomBase
GO:0016592	mediator complex	SPAC589.02c	med13	mediator complex subunit Med13	IPI	PMID:12738880	PomBase
GO:0016592	mediator complex	SPAC5D6.05	med18	mediator complex subunit Med18	EXP	PMID:18381891	PomBase
GO:0016592	mediator complex	SPAC5D6.05	med18	mediator complex subunit Med18	IDA	PMID:10625684,PMID:28467824	PomBase
GO:0016592	mediator complex	SPAC644.10	med11	mediator complex subunit Med11	IDA	PMID:28467824	PomBase
GO:0016592	mediator complex	SPAC688.08	srb8	mediator complex subunit Med12	IPI	PMID:12738880	PomBase
GO:0016592	mediator complex	SPBC1105.06	pmc4	mediator complex subunit Med4	IDA	PMID:11572939,PMID:28467824	PomBase
GO:0016592	mediator complex	SPBC12D12.06	srb11	mediator complex cyclin subunit Srb11	IPI	PMID:12738880	PomBase
