systematic_id	gene_name	peptide_id	domain_id	database	seq_start	seq_end
SPAC1556.01c	rad50	SPAC1556.01c.1:pep	PS51131	PROFILE	630	726
SPAC1556.01c	rad50	SPAC1556.01c.1:pep	PTHR18867	PANTHER	1	1281
SPAC1556.01c	rad50	SPAC1556.01c.1:pep	SSF52540	SUPERFAMILY	21	1258
SPAC1556.01c	rad50	SPAC1556.01c.1:pep	SSF52540	SUPERFAMILY	731	1259
SPAC1556.01c	rad50	SPAC1556.01c.1:pep	TIGR00606	NCBIFAM	4	1282
SPAC1556.02c	sdh1	SPAC1556.02c.1:pep	G3DSA:1.20.58.100	Gene3D	478	589
SPAC1556.02c	sdh1	SPAC1556.02c.1:pep	G3DSA:3.50.50.60	Gene3D	56	462
SPAC1556.02c	sdh1	SPAC1556.02c.1:pep	G3DSA:3.90.700.10	Gene3D	293	396
SPAC1556.02c	sdh1	SPAC1556.02c.1:pep	G3DSA:4.10.80.40	Gene3D	590	641
SPAC1556.02c	sdh1	SPAC1556.02c.1:pep	PF00890	PFAM	56	451
SPAC1556.02c	sdh1	SPAC1556.02c.1:pep	PF02910	PFAM	506	641
SPAC1556.02c	sdh1	SPAC1556.02c.1:pep	PIRSF000171	PIRSF	46	630
SPAC1556.02c	sdh1	SPAC1556.02c.1:pep	PS00504	PROSITE	90	99
SPAC1556.02c	sdh1	SPAC1556.02c.1:pep	PTHR11632	PANTHER	39	641
SPAC1556.02c	sdh1	SPAC1556.02c.1:pep	SSF46977	SUPERFAMILY	498	641
SPAC1556.02c	sdh1	SPAC1556.02c.1:pep	SSF51905	SUPERFAMILY	42	479
SPAC1556.02c	sdh1	SPAC1556.02c.1:pep	SSF56425	SUPERFAMILY	283	401
SPAC1556.02c	sdh1	SPAC1556.02c.1:pep	TIGR01812	NCBIFAM	56	640
SPAC1556.02c	sdh1	SPAC1556.02c.1:pep	TIGR01816	NCBIFAM	53	641
SPAC1556.03	azr1	SPAC1556.03.1:pep	G3DSA:3.60.40.10	Gene3D	43	176
SPAC1556.03	azr1	SPAC1556.03.1:pep	G3DSA:3.60.40.10	Gene3D	183	299
SPAC1556.03	azr1	SPAC1556.03.1:pep	PS51746	PROFILE	35	293
SPAC1556.03	azr1	SPAC1556.03.1:pep	PTHR12320	PANTHER	28	296
SPAC1556.03	azr1	SPAC1556.03.1:pep	SM00331	SMART	50	253
SPAC1556.03	azr1	SPAC1556.03.1:pep	SM00332	SMART	27	291
SPAC1556.03	azr1	SPAC1556.03.1:pep	SSF81606	SUPERFAMILY	44	294
SPAC1556.03	azr1	SPAC1556.03.1:pep	cd00143	CDD	48	257
SPAC1556.04c	cdd1	SPAC1556.04c.1:pep	G3DSA:3.40.140.10	Gene3D	1	133
SPAC1556.04c	cdd1	SPAC1556.04c.1:pep	PF00383	PFAM	4	102
SPAC1556.04c	cdd1	SPAC1556.04c.1:pep	PS00903	PROSITE	57	96
SPAC1556.04c	cdd1	SPAC1556.04c.1:pep	PS51257	PROFILE	1	32
SPAC1556.04c	cdd1	SPAC1556.04c.1:pep	PS51747	PROFILE	4	130
SPAC1556.04c	cdd1	SPAC1556.04c.1:pep	PTHR11644	PANTHER	4	132
SPAC1556.04c	cdd1	SPAC1556.04c.1:pep	SSF53927	SUPERFAMILY	4	132
SPAC1556.04c	cdd1	SPAC1556.04c.1:pep	TIGR01354	NCBIFAM	7	132
SPAC1556.04c	cdd1	SPAC1556.04c.1:pep	cd01283	CDD	10	120
SPAC1556.05c	cgr1	SPAC1556.05c.1:pep	PF03879	PFAM	6	110
SPAC1556.07	pmm1	SPAC1556.07.1:pep	G3DSA:3.30.1240.20	Gene3D	96	197
SPAC1556.07	pmm1	SPAC1556.07.1:pep	G3DSA:3.40.50.1000	Gene3D	15	250
SPAC1556.07	pmm1	SPAC1556.07.1:pep	PF03332	PFAM	35	256
SPAC1556.07	pmm1	SPAC1556.07.1:pep	PTHR10466	PANTHER	11	255
SPAC1556.07	pmm1	SPAC1556.07.1:pep	SFLDF00445	SFLD	10	256
SPAC1556.07	pmm1	SPAC1556.07.1:pep	SFLDG01140	SFLD	10	256
SPAC1556.07	pmm1	SPAC1556.07.1:pep	SSF56784	SUPERFAMILY	15	255
SPAC1556.07	pmm1	SPAC1556.07.1:pep	TIGR01484	NCBIFAM	15	239
SPAC1556.07	pmm1	SPAC1556.07.1:pep	cd02585	CDD	15	254
SPAC1556.08c	cbs2	SPAC1556.08c.1:pep	G3DSA:3.10.580.10	Gene3D	1	181
SPAC1556.08c	cbs2	SPAC1556.08c.1:pep	G3DSA:3.10.580.10	Gene3D	182	334
SPAC1556.08c	cbs2	SPAC1556.08c.1:pep	PF00571	PFAM	193	241
SPAC1556.08c	cbs2	SPAC1556.08c.1:pep	PF00571	PFAM	267	314
SPAC1556.08c	cbs2	SPAC1556.08c.1:pep	PS51371	PROFILE	115	177
SPAC1556.08c	cbs2	SPAC1556.08c.1:pep	PS51371	PROFILE	187	247
SPAC1556.08c	cbs2	SPAC1556.08c.1:pep	PS51371	PROFILE	262	319
SPAC1556.08c	cbs2	SPAC1556.08c.1:pep	PTHR13780	PANTHER	13	314
SPAC1556.08c	cbs2	SPAC1556.08c.1:pep	SM00116	SMART	33	82
SPAC1556.08c	cbs2	SPAC1556.08c.1:pep	SM00116	SMART	118	171
SPAC1556.08c	cbs2	SPAC1556.08c.1:pep	SM00116	SMART	194	242
SPAC1556.08c	cbs2	SPAC1556.08c.1:pep	SM00116	SMART	266	314
SPAC1556.08c	cbs2	SPAC1556.08c.1:pep	SSF54631	SUPERFAMILY	6	177
SPAC1556.08c	cbs2	SPAC1556.08c.1:pep	SSF54631	SUPERFAMILY	186	316
SPAC1556.08c	cbs2	SPAC1556.08c.1:pep	cd04618	CDD	23	168
SPAC1556.08c	cbs2	SPAC1556.08c.1:pep	cd04641	CDD	191	314
SPAC1565.01	rcf2	SPAC1565.01.1:pep	PF04588	PFAM	115	156
SPAC1565.01	rcf2	SPAC1565.01.1:pep	PS51503	PROFILE	80	172
SPAC1565.01	rcf2	SPAC1565.01.1:pep	PTHR28018	PANTHER	94	220
SPAC1565.02c	rga10	SPAC1565.02c.1:pep	G3DSA:1.10.555.10	Gene3D	162	362
SPAC1565.02c	rga10	SPAC1565.02c.1:pep	G3DSA:3.40.525.10	Gene3D	5	153
SPAC1565.02c	rga10	SPAC1565.02c.1:pep	PF00620	PFAM	188	319
SPAC1565.02c	rga10	SPAC1565.02c.1:pep	PF13716	PFAM	19	151
SPAC1565.02c	rga10	SPAC1565.02c.1:pep	PS50238	PROFILE	170	352
SPAC1565.02c	rga10	SPAC1565.02c.1:pep	PTHR45808	PANTHER	80	364
SPAC1565.02c	rga10	SPAC1565.02c.1:pep	SM00324	SMART	176	349
SPAC1565.02c	rga10	SPAC1565.02c.1:pep	SSF48350	SUPERFAMILY	189	355
SPAC1565.02c	rga10	SPAC1565.02c.1:pep	SSF52087	SUPERFAMILY	9	140
SPAC1565.02c	rga10	SPAC1565.02c.1:pep	cd00159	CDD	190	330
SPAC1565.02c	rga10	SPAC1565.02c.1:pep	cd00170	CDD	3	143
SPAC1565.04c	ste4	SPAC1565.04c.1:pep	G3DSA:1.10.150.50	Gene3D	6	88
SPAC1565.04c	ste4	SPAC1565.04c.1:pep	PF00788	PFAM	178	263
SPAC1565.04c	ste4	SPAC1565.04c.1:pep	PF07647	PFAM	8	71
SPAC1565.04c	ste4	SPAC1565.04c.1:pep	PS50105	PROFILE	11	73
SPAC1565.04c	ste4	SPAC1565.04c.1:pep	PS50200	PROFILE	176	264
SPAC1565.04c	ste4	SPAC1565.04c.1:pep	PTHR46829	PANTHER	3	181
SPAC1565.04c	ste4	SPAC1565.04c.1:pep	SM00314	SMART	176	264
SPAC1565.04c	ste4	SPAC1565.04c.1:pep	SM00454	SMART	8	73
SPAC1565.04c	ste4	SPAC1565.04c.1:pep	SSF47769	SUPERFAMILY	8	77
SPAC1565.04c	ste4	SPAC1565.04c.1:pep	cd01786	CDD	168	262
SPAC1565.04c	ste4	SPAC1565.04c.1:pep	cd09487	CDD	16	68
SPAC1565.05	utp8	SPAC1565.05.1:pep	PF10395	PFAM	1	417
SPAC1565.05	utp8	SPAC1565.05.1:pep	PF22542	PFAM	443	773
SPAC1565.05	utp8	SPAC1565.05.1:pep	SSF50978	SUPERFAMILY	78	358
SPAC1565.06c	spg1	SPAC1565.06c.1:pep	G3DSA:3.40.50.300	Gene3D	2	187
SPAC1565.06c	spg1	SPAC1565.06c.1:pep	PF00071	PFAM	12	175
SPAC1565.06c	spg1	SPAC1565.06c.1:pep	PIRSF037527	PIRSF	1	198
SPAC1565.06c	spg1	SPAC1565.06c.1:pep	PR00449	PRINTS	11	32
SPAC1565.06c	spg1	SPAC1565.06c.1:pep	PR00449	PRINTS	34	50
SPAC1565.06c	spg1	SPAC1565.06c.1:pep	PR00449	PRINTS	52	74
SPAC1565.06c	spg1	SPAC1565.06c.1:pep	PR00449	PRINTS	113	126
SPAC1565.06c	spg1	SPAC1565.06c.1:pep	PR00449	PRINTS	153	175
SPAC1565.06c	spg1	SPAC1565.06c.1:pep	PS51419	PROFILE	6	198
SPAC1565.06c	spg1	SPAC1565.06c.1:pep	PTHR47978	PANTHER	6	193
SPAC1565.06c	spg1	SPAC1565.06c.1:pep	SM00173	SMART	8	178
SPAC1565.06c	spg1	SPAC1565.06c.1:pep	SM00174	SMART	13	174
SPAC1565.06c	spg1	SPAC1565.06c.1:pep	SM00175	SMART	11	178
SPAC1565.06c	spg1	SPAC1565.06c.1:pep	SSF52540	SUPERFAMILY	6	185
SPAC1565.06c	spg1	SPAC1565.06c.1:pep	TIGR00231	NCBIFAM	10	172
SPAC1565.06c	spg1	SPAC1565.06c.1:pep	cd04128	CDD	11	192
SPAC1565.07c	knd1	SPAC1565.07c.1:pep	G3DSA:1.25.10.10	Gene3D	5	1203
SPAC1565.07c	knd1	SPAC1565.07c.1:pep	PF08623	PFAM	1040	1189
SPAC1565.07c	knd1	SPAC1565.07c.1:pep	PTHR12696	PANTHER	6	1211
SPAC1565.07c	knd1	SPAC1565.07c.1:pep	SSF48371	SUPERFAMILY	7	1183
SPAC1565.08	cdc48	SPAC1565.08.1:pep	G3DSA:1.10.8.60	Gene3D	392	483
SPAC1565.08	cdc48	SPAC1565.08.1:pep	G3DSA:2.40.40.20	Gene3D	24	127
SPAC1565.08	cdc48	SPAC1565.08.1:pep	G3DSA:3.10.330.10	Gene3D	128	225
SPAC1565.08	cdc48	SPAC1565.08.1:pep	G3DSA:3.40.50.300	Gene3D	226	390
SPAC1565.08	cdc48	SPAC1565.08.1:pep	G3DSA:3.40.50.300	Gene3D	484	666
SPAC1565.08	cdc48	SPAC1565.08.1:pep	G3DSA:6.10.20.150	Gene3D	670	779
SPAC1565.08	cdc48	SPAC1565.08.1:pep	PF00004	PFAM	261	390
SPAC1565.08	cdc48	SPAC1565.08.1:pep	PF00004	PFAM	534	666
SPAC1565.08	cdc48	SPAC1565.08.1:pep	PF02359	PFAM	46	126
SPAC1565.08	cdc48	SPAC1565.08.1:pep	PF02933	PFAM	147	209
SPAC1565.08	cdc48	SPAC1565.08.1:pep	PF17862	PFAM	413	454
SPAC1565.08	cdc48	SPAC1565.08.1:pep	PF17862	PFAM	688	729
SPAC1565.08	cdc48	SPAC1565.08.1:pep	PS00674	PROSITE	361	379
SPAC1565.08	cdc48	SPAC1565.08.1:pep	PS00674	PROSITE	636	654
SPAC1565.08	cdc48	SPAC1565.08.1:pep	PTHR23077	PANTHER	371	780
SPAC1565.08	cdc48	SPAC1565.08.1:pep	SM00382	SMART	257	393
SPAC1565.08	cdc48	SPAC1565.08.1:pep	SM00382	SMART	530	668
SPAC1565.08	cdc48	SPAC1565.08.1:pep	SM01072	SMART	145	211
SPAC1565.08	cdc48	SPAC1565.08.1:pep	SM01073	SMART	45	128
SPAC1565.08	cdc48	SPAC1565.08.1:pep	SSF50692	SUPERFAMILY	42	125
SPAC1565.08	cdc48	SPAC1565.08.1:pep	SSF52540	SUPERFAMILY	221	479
SPAC1565.08	cdc48	SPAC1565.08.1:pep	SSF52540	SUPERFAMILY	492	776
SPAC1565.08	cdc48	SPAC1565.08.1:pep	SSF54585	SUPERFAMILY	127	216
SPAC1565.08	cdc48	SPAC1565.08.1:pep	TIGR01243	NCBIFAM	57	781
SPAC1565.08	cdc48	SPAC1565.08.1:pep	cd19519	CDD	225	390
SPAC1565.08	cdc48	SPAC1565.08.1:pep	cd19528	CDD	505	664
SPAC15A10.01	atm1	SPAC15A10.01.1:pep	G3DSA:1.20.1560.10	Gene3D	106	430
SPAC15A10.01	atm1	SPAC15A10.01.1:pep	G3DSA:3.40.50.300	Gene3D	438	690
SPAC15A10.01	atm1	SPAC15A10.01.1:pep	PF00005	PFAM	459	608
SPAC15A10.01	atm1	SPAC15A10.01.1:pep	PF00664	PFAM	122	396
SPAC15A10.01	atm1	SPAC15A10.01.1:pep	PS00211	PROSITE	580	594
SPAC15A10.01	atm1	SPAC15A10.01.1:pep	PS50893	PROFILE	443	679
SPAC15A10.01	atm1	SPAC15A10.01.1:pep	PS50929	PROFILE	122	409
SPAC15A10.01	atm1	SPAC15A10.01.1:pep	PTHR24221	PANTHER	75	677
SPAC15A10.01	atm1	SPAC15A10.01.1:pep	SM00382	SMART	468	654
SPAC15A10.01	atm1	SPAC15A10.01.1:pep	SSF52540	SUPERFAMILY	434	680
SPAC15A10.01	atm1	SPAC15A10.01.1:pep	SSF90123	SUPERFAMILY	101	417
SPAC15A10.01	atm1	SPAC15A10.01.1:pep	cd03253	CDD	443	680
SPAC15A10.01	atm1	SPAC15A10.01.1:pep	cd18582	CDD	122	417
SPAC15A10.02	taf12	SPAC15A10.02.1:pep	G3DSA:1.10.20.10	Gene3D	338	412
SPAC15A10.02	taf12	SPAC15A10.02.1:pep	PF03847	PFAM	344	411
SPAC15A10.02	taf12	SPAC15A10.02.1:pep	PTHR12264	PANTHER	9	445
SPAC15A10.02	taf12	SPAC15A10.02.1:pep	SSF47113	SUPERFAMILY	341	412
SPAC15A10.02	taf12	SPAC15A10.02.1:pep	cd07981	CDD	343	411
SPAC15A10.03c	rad54	SPAC15A10.03c.1:pep	G3DSA:1.20.120.850	Gene3D	531	784
SPAC15A10.03c	rad54	SPAC15A10.03c.1:pep	G3DSA:3.40.50.10810	Gene3D	228	508
SPAC15A10.03c	rad54	SPAC15A10.03c.1:pep	G3DSA:3.40.50.300	Gene3D	509	808
SPAC15A10.03c	rad54	SPAC15A10.03c.1:pep	PF00176	PFAM	267	574
SPAC15A10.03c	rad54	SPAC15A10.03c.1:pep	PF00271	PFAM	614	725
SPAC15A10.03c	rad54	SPAC15A10.03c.1:pep	PF08658	PFAM	30	243
SPAC15A10.03c	rad54	SPAC15A10.03c.1:pep	PS51192	PROFILE	281	459
SPAC15A10.03c	rad54	SPAC15A10.03c.1:pep	PS51194	PROFILE	614	767
SPAC15A10.03c	rad54	SPAC15A10.03c.1:pep	PTHR45629	PANTHER	159	838
SPAC15A10.03c	rad54	SPAC15A10.03c.1:pep	SM00487	SMART	260	466
SPAC15A10.03c	rad54	SPAC15A10.03c.1:pep	SM00490	SMART	641	725
SPAC15A10.03c	rad54	SPAC15A10.03c.1:pep	SSF52540	SUPERFAMILY	235	509
SPAC15A10.03c	rad54	SPAC15A10.03c.1:pep	SSF52540	SUPERFAMILY	510	803
SPAC15A10.03c	rad54	SPAC15A10.03c.1:pep	cd18067	CDD	264	509
SPAC15A10.03c	rad54	SPAC15A10.03c.1:pep	cd18793	CDD	608	736
SPAC15A10.04c	zpr1	SPAC15A10.04c.1:pep	G3DSA:2.20.25.420	Gene3D	26	80
SPAC15A10.04c	zpr1	SPAC15A10.04c.1:pep	G3DSA:2.20.25.420	Gene3D	247	302
SPAC15A10.04c	zpr1	SPAC15A10.04c.1:pep	G3DSA:2.60.120.1040	Gene3D	82	218
SPAC15A10.04c	zpr1	SPAC15A10.04c.1:pep	G3DSA:2.60.120.1040	Gene3D	303	444
SPAC15A10.04c	zpr1	SPAC15A10.04c.1:pep	PF03367	PFAM	33	85
SPAC15A10.04c	zpr1	SPAC15A10.04c.1:pep	PF03367	PFAM	251	306
SPAC15A10.04c	zpr1	SPAC15A10.04c.1:pep	PF22794	PFAM	98	218
SPAC15A10.04c	zpr1	SPAC15A10.04c.1:pep	PF22794	PFAM	319	444
SPAC15A10.04c	zpr1	SPAC15A10.04c.1:pep	PTHR10876	PANTHER	3	455
SPAC15A10.04c	zpr1	SPAC15A10.04c.1:pep	SM00709	SMART	36	192
SPAC15A10.04c	zpr1	SPAC15A10.04c.1:pep	SM00709	SMART	257	417
SPAC15A10.04c	zpr1	SPAC15A10.04c.1:pep	TIGR00310	NCBIFAM	38	222
SPAC15A10.04c	zpr1	SPAC15A10.04c.1:pep	TIGR00310	NCBIFAM	258	450
SPAC15A10.05c	mug182	SPAC15A10.05c.1:pep	G3DSA:3.40.50.10260	Gene3D	2	240
SPAC15A10.05c	mug182	SPAC15A10.05c.1:pep	MF_01966	HAMAP	7	223
SPAC15A10.05c	mug182	SPAC15A10.05c.1:pep	PF03853	PFAM	27	195
SPAC15A10.05c	mug182	SPAC15A10.05c.1:pep	PS51385	PROFILE	11	221
SPAC15A10.05c	mug182	SPAC15A10.05c.1:pep	PTHR13232	PANTHER	2	237
SPAC15A10.05c	mug182	SPAC15A10.05c.1:pep	SSF64153	SUPERFAMILY	5	232
SPAC15A10.05c	mug182	SPAC15A10.05c.1:pep	TIGR00197	NCBIFAM	8	211
SPAC15A10.06		SPAC15A10.06.1:pep	G3DSA:6.10.140.1330	Gene3D	157	210
SPAC15A10.06		SPAC15A10.06.1:pep	PF00999	PFAM	46	444
SPAC15A10.06		SPAC15A10.06.1:pep	PR01084	PRINTS	95	106
SPAC15A10.06		SPAC15A10.06.1:pep	PR01084	PRINTS	109	123
SPAC15A10.06		SPAC15A10.06.1:pep	PR01084	PRINTS	124	132
SPAC15A10.06		SPAC15A10.06.1:pep	PR01084	PRINTS	165	175
SPAC15A10.06		SPAC15A10.06.1:pep	PTHR10110	PANTHER	21	558
SPAC15A10.06		SPAC15A10.06.1:pep	TIGR00840	NCBIFAM	29	454
SPAC15A10.08	ain1	SPAC15A10.08.1:pep	G3DSA:1.10.238.10	Gene3D	478	554
SPAC15A10.08	ain1	SPAC15A10.08.1:pep	G3DSA:1.10.238.10	Gene3D	556	612
SPAC15A10.08	ain1	SPAC15A10.08.1:pep	G3DSA:1.10.418.10	Gene3D	1	118
SPAC15A10.08	ain1	SPAC15A10.08.1:pep	G3DSA:1.10.418.10	Gene3D	119	234
SPAC15A10.08	ain1	SPAC15A10.08.1:pep	G3DSA:1.20.58.60	Gene3D	245	369
SPAC15A10.08	ain1	SPAC15A10.08.1:pep	G3DSA:1.20.58.60	Gene3D	370	477
SPAC15A10.08	ain1	SPAC15A10.08.1:pep	PF00307	PFAM	10	114
SPAC15A10.08	ain1	SPAC15A10.08.1:pep	PF00307	PFAM	124	230
SPAC15A10.08	ain1	SPAC15A10.08.1:pep	PF08726	PFAM	554	610
SPAC15A10.08	ain1	SPAC15A10.08.1:pep	PS00020	PROSITE	86	110
SPAC15A10.08	ain1	SPAC15A10.08.1:pep	PS50021	PROFILE	8	114
SPAC15A10.08	ain1	SPAC15A10.08.1:pep	PS50021	PROFILE	123	230
SPAC15A10.08	ain1	SPAC15A10.08.1:pep	PTHR11915	PANTHER	6	414
SPAC15A10.08	ain1	SPAC15A10.08.1:pep	SM00033	SMART	10	112
SPAC15A10.08	ain1	SPAC15A10.08.1:pep	SM00033	SMART	125	225
SPAC15A10.08	ain1	SPAC15A10.08.1:pep	SM01184	SMART	554	615
SPAC15A10.08	ain1	SPAC15A10.08.1:pep	SSF46966	SUPERFAMILY	248	368
SPAC15A10.08	ain1	SPAC15A10.08.1:pep	SSF47473	SUPERFAMILY	481	582
SPAC15A10.08	ain1	SPAC15A10.08.1:pep	SSF47576	SUPERFAMILY	4	230
SPAC15A10.08	ain1	SPAC15A10.08.1:pep	cd21215	CDD	6	113
SPAC15A10.08	ain1	SPAC15A10.08.1:pep	cd21291	CDD	115	230
SPAC15A10.09c	pun1	SPAC15A10.09c.1:pep	G3DSA:1.20.140.150	Gene3D	95	282
SPAC15A10.09c	pun1	SPAC15A10.09c.1:pep	PF06687	PFAM	14	274
SPAC15A10.09c	pun1	SPAC15A10.09c.1:pep	PTHR28019	PANTHER	5	283
SPAC15A10.10	mde6	SPAC15A10.10.1:pep	G3DSA:2.120.10.80	Gene3D	220	432
SPAC15A10.10	mde6	SPAC15A10.10.1:pep	G3DSA:2.120.10.80	Gene3D	433	606
SPAC15A10.10	mde6	SPAC15A10.10.1:pep	G3DSA:2.60.120.260	Gene3D	2	164
SPAC15A10.10	mde6	SPAC15A10.10.1:pep	PF06588	PFAM	2	206
SPAC15A10.10	mde6	SPAC15A10.10.1:pep	PF07646	PFAM	316	366
SPAC15A10.10	mde6	SPAC15A10.10.1:pep	PF13854	PFAM	262	298
SPAC15A10.10	mde6	SPAC15A10.10.1:pep	PTHR15526	PANTHER	3	698
SPAC15A10.10	mde6	SPAC15A10.10.1:pep	SSF117281	SUPERFAMILY	257	596
SPAC15A10.10	mde6	SPAC15A10.10.1:pep	SSF49785	SUPERFAMILY	10	154
SPAC15A10.11	ubr11	SPAC15A10.11.1:pep	G3DSA:1.10.10.2670	Gene3D	1012	1108
SPAC15A10.11	ubr11	SPAC15A10.11.1:pep	G3DSA:2.10.110.30	Gene3D	98	168
SPAC15A10.11	ubr11	SPAC15A10.11.1:pep	PF02207	PFAM	97	166
SPAC15A10.11	ubr11	SPAC15A10.11.1:pep	PF18995	PFAM	1597	2029
SPAC15A10.11	ubr11	SPAC15A10.11.1:pep	PF22960	PFAM	1016	1112
SPAC15A10.11	ubr11	SPAC15A10.11.1:pep	PS51157	PROFILE	96	168
SPAC15A10.11	ubr11	SPAC15A10.11.1:pep	PTHR21497	PANTHER	46	2046
SPAC15A10.11	ubr11	SPAC15A10.11.1:pep	SM00396	SMART	96	167
SPAC15A10.11	ubr11	SPAC15A10.11.1:pep	SSF46785	SUPERFAMILY	1016	1102
SPAC15A10.11	ubr11	SPAC15A10.11.1:pep	cd16482	CDD	1422	1482
SPAC15A10.11	ubr11	SPAC15A10.11.1:pep	cd19673	CDD	95	166
SPAC15A10.12c	tca17	SPAC15A10.12c.1:pep	G3DSA:3.30.450.70	Gene3D	2	145
SPAC15A10.12c	tca17	SPAC15A10.12c.1:pep	PF04628	PFAM	11	142
SPAC15A10.12c	tca17	SPAC15A10.12c.1:pep	PTHR12403	PANTHER	8	143
SPAC15A10.12c	tca17	SPAC15A10.12c.1:pep	SSF64356	SUPERFAMILY	6	145
SPAC15A10.13	ppk3	SPAC15A10.13.1:pep	G3DSA:1.10.510.10	Gene3D	101	238
SPAC15A10.13	ppk3	SPAC15A10.13.1:pep	G3DSA:1.25.10.10	Gene3D	259	532
SPAC15A10.13	ppk3	SPAC15A10.13.1:pep	G3DSA:3.30.200.20	Gene3D	9	99
SPAC15A10.13	ppk3	SPAC15A10.13.1:pep	PF07714	PFAM	67	163
SPAC15A10.13	ppk3	SPAC15A10.13.1:pep	PS50011	PROFILE	1	296
SPAC15A10.13	ppk3	SPAC15A10.13.1:pep	PTHR12984	PANTHER	17	626
SPAC15A10.13	ppk3	SPAC15A10.13.1:pep	SSF48371	SUPERFAMILY	267	530
SPAC15A10.13	ppk3	SPAC15A10.13.1:pep	SSF56112	SUPERFAMILY	43	166
SPAC15A10.13	ppk3	SPAC15A10.13.1:pep	cd14011	CDD	25	290
SPAC15A10.15	sgo2	SPAC15A10.15.1:pep	PF07557	PFAM	571	593
SPAC15A10.15	sgo2	SPAC15A10.15.1:pep	PF07558	PFAM	13	57
SPAC15A10.15	sgo2	SPAC15A10.15.1:pep	PTHR21577	PANTHER	2	382
SPAC15A10.16	bud6	SPAC15A10.16.1:pep	G3DSA:1.20.58.1540	Gene3D	1003	1139
SPAC15A10.16	bud6	SPAC15A10.16.1:pep	PF03915	PFAM	793	1225
SPAC15A10.16	bud6	SPAC15A10.16.1:pep	PTHR22741	PANTHER	866	1365
SPAC15A10.16	bud6	SPAC15A10.16.1:pep	SM00806	SMART	793	1225
SPAC15A10.17	coa2	SPAC15A10.17.1:pep	PF17051	PFAM	1	86
SPAC15E1.02c		SPAC15E1.02c.1:pep	PF08570	PFAM	13	140
SPAC15E1.02c		SPAC15E1.02c.1:pep	PTHR40638	PANTHER	1	147
SPAC15E1.03	rpl42	SPAC15E1.03.1:pep	G3DSA:3.10.450.80	Gene3D	1	106
SPAC15E1.03	rpl42	SPAC15E1.03.1:pep	PF00935	PFAM	19	94
SPAC15E1.03	rpl42	SPAC15E1.03.1:pep	PS01172	PROSITE	63	74
SPAC15E1.03	rpl42	SPAC15E1.03.1:pep	PTHR10369	PANTHER	1	106
SPAC15E1.03	rpl42	SPAC15E1.03.1:pep	SSF57829	SUPERFAMILY	2	94
SPAC15E1.04	hal3	SPAC15E1.04.1:pep	G3DSA:3.30.572.10	Gene3D	319	625
SPAC15E1.04	hal3	SPAC15E1.04.1:pep	G3DSA:3.40.50.1950	Gene3D	15	220
SPAC15E1.04	hal3	SPAC15E1.04.1:pep	MF_00008	HAMAP	330	625
SPAC15E1.04	hal3	SPAC15E1.04.1:pep	PF00303	PFAM	331	625
SPAC15E1.04	hal3	SPAC15E1.04.1:pep	PF02441	PFAM	32	213
SPAC15E1.04	hal3	SPAC15E1.04.1:pep	PR00108	PRINTS	373	394
SPAC15E1.04	hal3	SPAC15E1.04.1:pep	PR00108	PRINTS	466	485
SPAC15E1.04	hal3	SPAC15E1.04.1:pep	PR00108	PRINTS	492	507
SPAC15E1.04	hal3	SPAC15E1.04.1:pep	PR00108	PRINTS	517	543
SPAC15E1.04	hal3	SPAC15E1.04.1:pep	PR00108	PRINTS	555	572
SPAC15E1.04	hal3	SPAC15E1.04.1:pep	PS00091	PROSITE	477	505
SPAC15E1.04	hal3	SPAC15E1.04.1:pep	PTHR11548	PANTHER	313	625
SPAC15E1.04	hal3	SPAC15E1.04.1:pep	SSF52507	SUPERFAMILY	30	213
SPAC15E1.04	hal3	SPAC15E1.04.1:pep	SSF55831	SUPERFAMILY	289	625
SPAC15E1.04	hal3	SPAC15E1.04.1:pep	TIGR03284	NCBIFAM	331	625
SPAC15E1.04	hal3	SPAC15E1.04.1:pep	cd00351	CDD	332	575
SPAC15E1.05c	ect1	SPAC15E1.05c.1:pep	G3DSA:3.40.50.620	Gene3D	2	153
SPAC15E1.05c	ect1	SPAC15E1.05c.1:pep	G3DSA:3.40.50.620	Gene3D	185	364
SPAC15E1.05c	ect1	SPAC15E1.05c.1:pep	PF01467	PFAM	13	135
SPAC15E1.05c	ect1	SPAC15E1.05c.1:pep	PTHR45780	PANTHER	7	360
SPAC15E1.05c	ect1	SPAC15E1.05c.1:pep	SSF52374	SUPERFAMILY	10	138
SPAC15E1.05c	ect1	SPAC15E1.05c.1:pep	SSF52374	SUPERFAMILY	202	279
SPAC15E1.05c	ect1	SPAC15E1.05c.1:pep	TIGR00125	NCBIFAM	13	75
SPAC15E1.05c	ect1	SPAC15E1.05c.1:pep	cd02174	CDD	8	153
SPAC15E1.06	vps29	SPAC15E1.06.1:pep	G3DSA:3.60.21.10	Gene3D	1	185
SPAC15E1.06	vps29	SPAC15E1.06.1:pep	PF12850	PFAM	1	145
SPAC15E1.06	vps29	SPAC15E1.06.1:pep	PTHR11124	PANTHER	1	185
SPAC15E1.06	vps29	SPAC15E1.06.1:pep	SSF56300	SUPERFAMILY	1	184
SPAC15E1.06	vps29	SPAC15E1.06.1:pep	TIGR00040	NCBIFAM	1	140
